Date,Symbol,Open,High,Low,Close,Volume
2025-04-03,TSLA,265.29,276.3,261.51,267.28,136174291
2025-04-04,TSLA,255.38,261.0,236.0,239.43,181229353
2025-04-07,TSLA,223.78,252.0,214.25,233.29,183453776
2025-04-08,TSLA,245.0,250.44,217.8,221.86,171603472
2025-04-09,TSLA,224.69,274.69,223.88,272.2,219433373
2025-04-10,TSLA,260.0,262.49,239.33,252.4,181722604
2025-04-11,TSLA,251.84,257.74,241.3629,252.31,128948085
2025-04-14,TSLA,258.36,261.8,245.93,252.35,100135241
2025-04-15,TSLA,249.91,258.75,247.54,254.11,79594318
2025-04-16,TSLA,247.61,251.97,233.89,241.55,112378737
2025-04-17,TSLA,243.47,244.34,237.6833,241.37,83404775
2025-04-21,TSLA,230.26,232.21,222.79,227.5,97768007
2025-04-22,TSLA,230.96,242.79,229.8501,237.97,120858452
2025-04-23,TSLA,254.86,259.4499,244.43,250.74,150381903
2025-04-24,TSLA,250.5,259.54,249.2,259.51,94464195
2025-04-25,TSLA,261.69,286.85,259.63,284.95,167560688
2025-04-28,TSLA,288.98,294.86,272.42,285.88,151731771
2025-04-29,TSLA,285.5,293.32,279.4695,292.03,108906553
2025-04-30,TSLA,279.9,284.45,270.78,282.16,128961057
2025-05-01,TSLA,280.01,290.8688,279.81,280.52,99658974
2025-05-02,TSLA,284.9,294.78,279.81,287.21,114454683
2025-05-05,TSLA,284.57,284.849,274.4,280.26,94618882
2025-05-06,TSLA,273.105,277.73,271.35,275.35,76715792
2025-05-07,TSLA,276.88,277.92,271.0,276.22,71882408
2025-05-08,TSLA,279.63,289.8,279.41,284.82,97539448
2025-05-09,TSLA,290.21,307.04,290.0,298.26,132387835
2025-05-12,TSLA,321.99,322.21,311.5,318.38,112826661
2025-05-13,TSLA,320.0,337.5894,316.8,334.07,136992574
2025-05-14,TSLA,342.5,350.0,337.0,347.68,136997264
2025-05-15,TSLA,340.34,346.1393,334.7153,342.82,97882596
2025-05-16,TSLA,346.24,351.62,342.33,349.98,95895665
2025-05-19,TSLA,336.3,343.0,333.37,342.09,88869853
2025-05-20,TSLA,347.87,354.9899,341.63,343.82,131715548
2025-05-21,TSLA,344.43,347.35,332.2,334.62,102354844
2025-05-22,TSLA,331.9,347.27,331.39,341.04,97113416
2025-05-23,TSLA,337.92,343.18,333.21,339.34,84654818
2025-05-27,TSLA,347.35,363.79,347.32,362.89,120146414
2025-05-28,TSLA,364.84,365.0,355.91,356.9,91404309
2025-05-29,TSLA,365.29,367.71,356.0,358.43,88545666
2025-05-30,TSLA,355.52,363.68,345.29,346.46,123474938
2025-06-02,TSLA,343.5,348.02,333.33,342.69,81873829
2025-06-03,TSLA,346.595,355.4,343.04,344.27,99324544
2025-06-04,TSLA,345.095,345.6,327.3308,332.05,98912075
2025-06-05,TSLA,322.49,324.5499,273.21,284.7,292818655
2025-06-06,TSLA,298.83,305.5,291.14,295.14,164747685
2025-06-09,TSLA,285.955,309.83,281.85,308.58,140908876
2025-06-10,TSLA,314.94,327.83,310.667,326.09,151256520
2025-06-11,TSLA,334.395,335.5,322.5,326.43,122611360
2025-06-12,TSLA,323.075,332.56,316.86,319.11,105127536
2025-06-13,TSLA,313.97,332.99,313.3,325.31,128964279
2025-06-16,TSLA,331.29,332.05,326.41,329.13,83925858
2025-06-17,TSLA,326.09,327.26,314.74,316.35,88282669
2025-06-18,TSLA,317.31,329.32,315.45,322.05,95137686
2025-06-20,TSLA,327.95,332.36,317.78,322.16,108688008
2025-06-23,TSLA,327.54,357.54,327.48,348.68,190716815
2025-06-24,TSLA,356.17,356.26,340.44,340.47,114736245
2025-06-25,TSLA,342.7,343.0,320.4,327.55,119845050
2025-06-26,TSLA,324.61,331.05,323.61,325.78,80440907
2025-06-27,TSLA,324.51,329.3393,317.495,323.63,89067049
2025-06-30,TSLA,319.9,325.5799,316.6,317.66,76695081
2025-07-01,TSLA,298.46,305.89,293.21,300.71,145085665
2025-07-02,TSLA,312.63,316.832,303.82,315.65,119483730
2025-07-03,TSLA,317.99,318.45,312.76,315.35,58042302
2025-07-07,TSLA,291.37,296.15,288.7701,293.94,131177949
2025-07-08,TSLA,297.0,304.0499,294.35,297.81,103246742
2025-07-09,TSLA,297.55,300.15,293.55,295.88,75586771
2025-07-10,TSLA,300.05,310.48,300.0,309.87,104365271
2025-07-11,TSLA,307.89,314.09,305.65,313.51,79236442
2025-07-14,TSLA,317.73,322.5986,312.67,316.9,78043430
2025-07-15,TSLA,319.64,321.2,310.5,310.78,76926343
2025-02-20,NVDA,140.03,140.66,136.7901,140.11,143903583
2025-02-21,NVDA,140.04,141.46,134.03,134.43,228217585
2025-02-24,NVDA,136.56,138.59,130.08,130.28,251381137
2025-02-25,NVDA,129.98,130.2,124.44,126.63,271428711
2025-02-26,NVDA,129.985,133.73,128.49,131.28,322553814
2025-02-27,NVDA,135.0,135.01,120.01,120.15,443175846
2025-02-28,NVDA,118.02,125.09,116.4,124.92,389091145
2025-03-03,NVDA,123.51,123.7,112.28,114.06,411381373
2025-03-04,NVDA,110.645,119.31,110.11,115.99,398163305
2025-03-05,NVDA,117.58,118.2781,114.51,117.3,284337886
2025-03-06,NVDA,113.53,115.35,110.22,110.57,321181861
2025-03-07,NVDA,111.25,113.48,107.56,112.69,341755468
2025-03-10,NVDA,109.9,111.85,105.46,106.98,361107562
2025-03-11,NVDA,106.99,112.236,104.77,108.76,354865692
2025-03-12,NVDA,114.12,116.76,112.88,115.74,323857454
2025-03-13,NVDA,117.03,117.76,113.79,115.58,299033131
2025-03-14,NVDA,118.61,121.88,118.15,121.67,277593455
2025-03-17,NVDA,122.74,122.89,118.03,119.53,255501481
2025-03-18,NVDA,118.0,119.02,114.54,115.43,299686944
2025-03-19,NVDA,117.27,120.445,115.68,117.52,273426225
2025-03-20,NVDA,116.55,120.2,116.47,118.53,248829749
2025-03-21,NVDA,116.94,117.99,115.42,117.7,266498528
2025-03-24,NVDA,119.88,122.22,119.34,121.41,228452534
2025-03-25,NVDA,120.545,121.29,118.92,120.69,167447198
2025-03-26,NVDA,118.73,118.84,112.71,113.76,296431667
2025-03-27,NVDA,111.35,114.45,110.66,111.43,236902055
2025-03-28,NVDA,111.485,112.87,109.0701,109.67,229872549
2025-03-31,NVDA,105.13,110.955,103.65,108.38,299212653
2025-04-01,NVDA,108.515,110.2,106.47,110.15,222614034
2025-04-02,NVDA,107.29,111.98,106.79,110.42,220601243
2025-04-03,NVDA,103.51,105.63,101.6,101.8,338769412
2025-04-04,NVDA,98.91,100.13,92.11,94.31,532273810
2025-04-07,NVDA,87.46,101.75,86.62,97.64,611041347
2025-04-08,NVDA,103.805,105.85,94.46,96.3,476243392
2025-04-09,NVDA,98.89,115.1,97.5301,114.33,612918336
2025-04-10,NVDA,109.37,110.86,99.15,107.57,437812353
2025-04-11,NVDA,108.5,111.5499,107.48,110.93,313417265
2025-04-14,NVDA,114.11,114.29,109.07,110.71,264705049
2025-04-15,NVDA,110.97,113.615,110.5,112.2,228966900
2025-04-16,NVDA,104.55,106.79,100.45,104.49,397016870
2025-04-17,NVDA,104.45,104.47,100.05,101.49,292517465
2025-04-21,NVDA,98.77,99.44,95.04,96.91,288501136
2025-04-22,NVDA,98.78,99.811,97.28,98.89,241004784
2025-04-23,NVDA,104.52,104.8,102.02,102.71,247525971
2025-04-24,NVDA,103.475,106.54,103.11,106.43,220815041
2025-04-25,NVDA,106.85,111.92,105.73,111.01,251064672
2025-04-28,NVDA,109.69,110.3699,106.02,108.73,207708479
2025-04-29,NVDA,107.67,110.1999,107.44,109.02,170444263
2025-04-30,NVDA,104.47,108.92,104.08,108.92,235044611
2025-05-01,NVDA,113.08,114.94,111.3,111.61,236121507
2025-05-02,NVDA,114.18,115.4,113.37,114.5,190194778
2025-05-05,NVDA,112.905,114.665,112.66,113.82,133163241
2025-05-06,NVDA,111.48,114.74,110.822,113.54,158525621
2025-05-07,NVDA,113.045,117.68,112.2818,117.06,207827821
2025-05-08,NVDA,118.25,118.68,115.85,117.37,198428122
2025-05-09,NVDA,117.35,118.23,115.21,116.65,132972189
2025-05-12,NVDA,121.97,123.0,120.28,123.0,225023345
2025-05-13,NVDA,124.98,131.2189,124.47,129.93,330430105
2025-05-14,NVDA,133.195,135.435,131.68,135.34,281180830
2025-05-15,NVDA,134.295,136.3,132.66,134.83,226632563
2025-05-16,NVDA,136.22,136.35,133.46,135.4,226542451
2025-05-19,NVDA,132.39,135.87,132.39,135.57,193154571
2025-05-20,NVDA,134.29,134.58,132.62,134.38,161514247
2025-05-21,NVDA,133.06,137.4,130.59,131.8,270608738
2025-05-22,NVDA,132.23,134.25,131.55,132.83,187343954
2025-05-23,NVDA,130.0,132.68,129.16,131.29,198821324
2025-05-27,NVDA,134.15,135.66,133.31,135.5,192953613
2025-05-28,NVDA,136.025,137.25,134.79,134.81,304021146
2025-05-29,NVDA,142.245,143.49,137.91,139.19,370615167
2025-05-30,NVDA,138.715,139.62,132.92,135.13,333170851
2025-06-02,NVDA,135.49,138.12,135.4,137.38,197663116
2025-06-03,NVDA,138.78,142.0,137.95,141.22,225578783
2025-06-04,NVDA,142.19,142.39,139.545,141.92,167120819
2025-06-05,NVDA,142.17,144.0,138.83,139.99,232410759
2025-06-06,NVDA,142.51,143.27,141.51,141.72,153986153
2025-06-09,NVDA,143.19,145.0,141.94,142.63,185114494
2025-06-10,NVDA,142.69,144.29,141.525,143.96,155881897
2025-06-11,NVDA,144.61,144.99,141.87,142.83,167694044
2025-06-12,NVDA,141.97,145.0,141.85,145.0,162364991
2025-06-13,NVDA,142.48,143.58,140.855,141.97,180820565
2025-06-16,NVDA,143.345,146.175,143.2001,144.69,183133666
2025-06-17,NVDA,144.49,145.22,143.78,144.12,139108000
2025-06-18,NVDA,144.005,145.65,143.12,145.48,161494121
2025-06-20,NVDA,145.45,146.2,142.65,143.85,242956157
2025-06-23,NVDA,142.5,144.78,142.03,144.17,154308941
2025-06-24,NVDA,145.56,147.96,145.5,147.9,187566121
2025-06-25,NVDA,149.27,154.45,149.26,154.31,269146471
2025-06-26,NVDA,155.975,156.715,154.0,155.02,198145746
2025-06-27,NVDA,156.04,158.71,155.255,157.75,263234539
2025-06-30,NVDA,158.4,158.66,155.96,157.99,194580316
2025-07-01,NVDA,156.29,157.2,151.49,153.3,213143621
2025-07-02,NVDA,152.98,157.6,152.97,157.25,171224111
2025-07-03,NVDA,158.37,160.98,157.77,159.34,143716055
2025-07-07,NVDA,158.2,159.31,157.342,158.24,140138975
2025-07-08,NVDA,159.33,160.22,158.39,160.0,138133025
2025-07-09,NVDA,161.22,164.42,161.16,162.88,183656443
2025-07-10,NVDA,164.32,164.5,161.61,164.1,167704075
2025-07-11,NVDA,163.715,167.89,163.47,164.92,193633263
2025-07-14,NVDA,165.37,165.49,162.02,164.07,136975754
2025-07-15,NVDA,171.15,172.4,169.1982,170.7,229778768
2025-02-20,KO,69.71,70.07,69.42,70.04,13398010
2025-02-21,KO,70.32,71.6,70.13,71.35,21662252
2025-02-24,KO,70.84,71.73,70.33,70.59,21418442
2025-02-25,KO,70.86,71.7699,70.73,71.49,21555588
2025-02-26,KO,71.27,71.275,70.525,70.8,14531175
2025-02-27,KO,70.72,71.535,70.42,70.87,16789476
2025-02-28,KO,71.45,71.57,70.56,71.21,22167379
2025-03-03,KO,70.24,72.36,69.73,72.32,21717603
2025-03-04,KO,72.07,72.65,69.88,70.19,25411858
2025-03-05,KO,69.9,70.74,69.84,70.08,23933629
2025-03-06,KO,70.41,70.529,69.45,70.46,21694031
2025-03-07,KO,69.65,71.82,69.65,71.43,28393261
2025-03-10,KO,71.96,73.22,71.32,71.45,25100223
2025-03-11,KO,71.875,72.04,70.61,71.04,28076440
2025-03-12,KO,70.37,70.73,69.74,69.94,18923301
2025-03-13,KO,70.25,70.25,69.281,69.62,15746568
2025-03-14,KO,68.51,69.26,68.3803,69.16,14205091
2025-03-17,KO,69.24,70.17,69.08,70.12,15634808
2025-03-18,KO,70.11,70.19,69.3,69.38,12657615
2025-03-19,KO,68.55,69.38,68.54,69.28,14780007
2025-03-20,KO,69.305,69.81,69.09,69.71,16295263
2025-03-21,KO,69.71,69.97,68.18,68.67,47479473
2025-03-24,KO,68.8,69.08,68.33,68.95,12575412
2025-03-25,KO,68.95,69.08,68.6,68.81,12513897
2025-03-26,KO,68.92,70.35,68.9,70.02,14482764
2025-03-27,KO,70.18,70.985,70.07,70.74,11663365
2025-03-28,KO,70.81,71.315,69.53,70.37,17412915
2025-03-31,KO,70.73,71.9375,70.49,71.62,24016866
2025-04-01,KO,71.68,71.91,71.185,71.87,15309146
2025-04-02,KO,71.96,72.36,71.05,71.33,14606519
2025-04-03,KO,72.48,73.95,72.32,73.18,24959593
2025-04-04,KO,72.42,73.01,69.79,69.93,26517289
2025-04-07,KO,66.23,69.38,66.05,68.37,34258363
2025-04-08,KO,68.96,69.9815,67.76,68.42,22774425
2025-04-09,KO,67.92,70.47,67.28,69.95,27918675
2025-04-10,KO,70.19,71.205,68.98,70.76,22450163
2025-04-11,KO,70.905,71.85,70.54,71.43,19988203
2025-04-14,KO,71.3,72.66,70.93,72.45,13930207
2025-04-15,KO,72.62,72.63,71.725,71.86,14965492
2025-04-16,KO,72.36,72.665,71.385,71.68,15276216
2025-04-17,KO,71.9,73.425,71.72,73.0,20754495
2025-04-21,KO,73.38,73.4723,71.82,72.77,16037190
2025-04-22,KO,73.0,74.38,72.92,73.9,15613518
2025-04-23,KO,73.29,73.95,72.38,73.3,16353927
2025-04-24,KO,73.02,73.425,72.3,72.52,16893861
2025-04-25,KO,72.65,72.92,71.125,71.91,16315984
2025-04-28,KO,72.075,72.26,71.31,71.79,15997495
2025-04-29,KO,71.19,72.71,70.28,72.35,16244057
2025-04-30,KO,73.35,73.48,71.685,72.55,21074652
2025-05-01,KO,72.0,72.04,71.23,71.29,18034163
2025-05-02,KO,71.5,71.815,71.095,71.65,12629593
2025-05-05,KO,71.67,71.8,71.01,71.7,11932687
2025-05-06,KO,71.675,71.9,71.16,71.72,12705475
2025-05-07,KO,71.72,72.685,71.67,72.4,15025786
2025-05-08,KO,72.2,72.47,71.13,71.17,14371061
2025-05-09,KO,70.99,71.15,70.46,70.52,11228947
2025-05-12,KO,70.145,70.33,68.7,69.53,21539013
2025-05-13,KO,69.59,69.69,68.87,68.96,14389053
2025-05-14,KO,68.88,69.34,68.58,69.16,16286799
2025-05-15,KO,69.7,71.73,69.6,71.61,19817096
2025-05-16,KO,71.86,72.26,71.43,72.0,18441200
2025-05-19,KO,72.03,72.17,71.64,71.93,13282775
2025-05-20,KO,71.8,72.13,71.43,71.69,12137798
2025-05-21,KO,71.69,72.08,71.585,71.85,12094424
2025-05-22,KO,71.84,71.985,70.96,71.14,11101798
2025-05-23,KO,71.54,71.98,70.685,71.77,12822145
2025-05-27,KO,71.74,72.22,71.56,71.78,10666102
2025-05-28,KO,71.7,71.9,71.05,71.15,8710896
2025-05-29,KO,71.0,71.66,70.46,71.49,10294095
2025-05-30,KO,71.605,72.47,71.605,72.1,28019547
2025-06-02,KO,72.025,72.04,71.36,72.0,10202737
2025-06-03,KO,71.71,71.78,70.475,71.16,20139767
2025-06-04,KO,71.26,71.845,70.68,71.37,13565891
2025-06-05,KO,71.38,71.455,70.835,70.91,13535619
2025-06-06,KO,71.085,71.48,70.9448,71.35,9524036
2025-06-09,KO,71.35,71.83,71.09,71.77,12281339
2025-06-10,KO,71.9,72.685,71.76,72.35,12264972
2025-06-11,KO,72.265,72.36,71.76,72.07,12718510
2025-06-12,KO,72.25,72.3999,71.6,72.24,12806911
2025-06-13,KO,71.77,71.88,70.73,71.02,17467162
2025-06-16,KO,71.2,71.62,70.24,70.52,15045880
2025-06-17,KO,70.38,70.46,69.58,69.62,15437032
2025-06-18,KO,70.0,70.0,69.09,69.21,16227582
2025-06-20,KO,69.09,69.5554,68.78,68.84,40859425
2025-06-23,KO,69.14,69.81,68.97,69.74,21822773
2025-06-24,KO,69.945,70.35,69.685,70.21,15216084
2025-06-25,KO,69.925,70.02,69.43,69.63,12540374
2025-06-26,KO,69.7,69.92,69.145,69.47,14454090
2025-06-27,KO,69.59,70.56,69.47,70.33,23470691
2025-06-30,KO,70.125,70.79,70.09,70.75,15428966
2025-07-01,KO,70.99,72.45,70.9,71.67,21729276
2025-07-02,KO,71.69,71.825,70.735,70.91,13050239
2025-07-03,KO,71.04,71.395,70.45,71.35,9440457
2025-07-07,KO,71.37,71.37,70.8,71.01,16984675
2025-07-08,KO,70.68,70.68,69.88,70.24,17115521
2025-07-09,KO,70.16,70.25,68.97,69.48,33704119
2025-07-10,KO,69.29,69.845,69.16,69.77,14615046
2025-07-11,KO,69.565,70.155,69.25,69.87,12916670
2025-07-14,KO,69.8,70.08,69.2719,69.47,13983246
2025-07-15,KO,69.32,69.55,69.15,69.335,12630299
2025-02-20,PEP,145.11,149.1899,145.0,149.1,6789805
2025-02-21,PEP,149.99,154.55,148.9,153.5,10604404
2025-02-24,PEP,152.34,156.32,152.12,153.85,7187038
2025-02-25,PEP,154.79,158.46,154.0,156.42,9474619
2025-02-26,PEP,155.57,155.61,151.14,151.51,9076519
2025-02-27,PEP,150.9,152.6893,149.93,152.02,6730985
2025-02-28,PEP,153.7,155.1,152.35,153.47,8455499
2025-03-03,PEP,151.35,156.15,150.5,155.99,8321674
2025-03-04,PEP,157.335,160.15,153.96,154.19,10274235
2025-03-05,PEP,152.93,155.34,152.725,153.88,5578701
2025-03-06,PEP,154.17,154.97,152.53,154.61,8421031
2025-03-07,PEP,153.25,157.59,152.77,154.44,8997748
2025-03-10,PEP,155.88,160.08,155.37,156.25,10879211
2025-03-11,PEP,155.79,156.05,151.805,152.33,7981566
2025-03-12,PEP,147.545,149.525,146.51,148.17,8330241
2025-03-13,PEP,148.37,150.475,148.06,148.34,5351093
2025-03-14,PEP,147.13,149.16,147.08,148.59,5277544
2025-03-17,PEP,149.23,151.67,149.13,151.34,5449712
2025-03-18,PEP,150.0,151.3,148.75,148.99,8158556
2025-03-19,PEP,148.16,148.88,146.795,148.11,6080054
2025-03-20,PEP,147.56,148.065,146.64,147.15,4536367
2025-03-21,PEP,147.0,147.7,144.75,145.45,11574777
2025-03-24,PEP,145.485,146.72,144.83,146.45,5968852
2025-03-25,PEP,146.15,146.3,144.83,145.54,4763277
2025-03-26,PEP,146.0,149.33,145.75,148.64,5885290
2025-03-27,PEP,149.59,150.41,149.09,149.67,5397532
2025-03-28,PEP,150.44,151.38,147.11,149.27,8550883
2025-03-31,PEP,150.2,152.59,149.7463,149.94,9985702
2025-04-01,PEP,150.485,150.795,148.665,149.67,6072838
2025-04-02,PEP,150.23,150.5,148.075,149.12,5866172
2025-04-03,PEP,151.69,154.05,150.86,151.37,8216247
2025-04-04,PEP,152.99,154.92,146.44,146.61,12911386
2025-04-07,PEP,141.32,146.1,140.67,143.19,14423214
2025-04-08,PEP,143.945,145.4,139.15,140.3,9488865
2025-04-09,PEP,140.25,145.95,138.33,145.59,14067005
2025-04-10,PEP,145.42,147.135,142.92,144.14,10980259
2025-04-11,PEP,145.15,145.29,142.12,144.43,8563304
2025-04-14,PEP,144.16,147.175,143.5,146.75,5393999
2025-04-15,PEP,145.84,145.98,142.6274,142.84,5459551
2025-04-16,PEP,144.11,144.4,139.7698,140.09,7878593
2025-04-17,PEP,140.34,143.5664,140.075,142.84,6131364
2025-04-21,PEP,142.5,142.83,140.57,141.73,7412800
2025-04-22,PEP,142.28,144.275,141.95,143.46,7144709
2025-04-23,PEP,143.27,144.015,140.85,142.26,7760035
2025-04-24,PEP,141.45,141.85,134.53,135.31,15577256
2025-04-25,PEP,135.465,135.61,131.8,133.38,11544686
2025-04-28,PEP,133.9,135.41,133.1,133.76,8498608
2025-04-29,PEP,132.48,134.46,131.52,134.31,7010733
2025-04-30,PEP,135.63,136.1789,133.095,135.58,7923472
2025-05-01,PEP,134.465,134.81,133.24,133.55,6807019
2025-05-02,PEP,134.15,134.4,133.1499,133.75,7169731
2025-05-05,PEP,134.045,134.045,131.7,131.99,8972159
2025-05-06,PEP,131.9,131.9,130.16,130.74,6889893
2025-05-07,PEP,130.945,132.67,130.2701,131.915,6313815
2025-05-08,PEP,131.885,132.98,131.26,131.43,6392355
2025-05-09,PEP,131.15,131.65,130.18,130.44,4770504
2025-05-12,PEP,130.835,132.33,130.06,131.68,8392720
2025-05-13,PEP,131.17,131.64,129.75,130.31,8650220
2025-05-14,PEP,130.07,130.17,127.87,128.45,10463015
2025-05-15,PEP,129.19,131.55,128.81,131.5,9165089
2025-05-16,PEP,132.09,132.26,130.65,131.98,8896370
2025-05-19,PEP,132.13,132.26,131.11,131.79,9406194
2025-05-20,PEP,131.745,132.165,131.35,131.8,7624244
2025-05-21,PEP,131.8,131.9,130.06,130.15,9243724
2025-05-22,PEP,130.02,130.7,128.8244,130.12,7140231
2025-05-23,PEP,129.56,129.755,127.75,129.34,8122494
2025-05-27,PEP,130.08,131.46,129.128,131.37,13974764
2025-05-28,PEP,131.29,132.19,130.47,130.67,9431450
2025-05-29,PEP,130.86,132.07,130.25,131.92,6659069
2025-05-30,PEP,132.145,132.7199,131.29,131.45,12992075
2025-06-02,PEP,130.9,131.03,129.07,130.91,6723720
2025-06-03,PEP,130.63,132.21,129.81,131.85,7339524
2025-06-04,PEP,132.235,132.74,131.095,131.74,6519728
2025-06-05,PEP,131.2,131.41,130.21,131.11,9566619
2025-06-06,PEP,130.245,130.665,129.34,130.03,7628224
2025-06-09,PEP,129.83,130.65,129.18,129.96,8453146
2025-06-10,PEP,130.2,132.12,129.46,131.83,11852874
2025-06-11,PEP,131.94,131.97,129.79,129.9,9168356
2025-06-12,PEP,129.89,132.33,129.71,132.3,11444911
2025-06-13,PEP,131.755,133.06,130.59,130.85,9581034
2025-06-16,PEP,131.31,132.09,130.2284,131.41,11183692
2025-06-17,PEP,131.16,131.6899,129.13,129.29,10235225
2025-06-18,PEP,129.63,129.675,128.59,129.07,8785766
2025-06-20,PEP,129.53,130.42,128.9,129.07,23000967
2025-06-23,PEP,129.29,129.5,127.82,129.09,12840356
2025-06-24,PEP,129.14,131.21,129.05,131.05,9226773
2025-06-25,PEP,130.26,130.5922,127.63,128.02,10922565
2025-06-26,PEP,127.71,129.16,127.6,128.22,11538069
2025-06-27,PEP,128.29,131.339,128.11,131.04,26536478
2025-06-30,PEP,131.195,132.36,130.59,132.04,11402443
2025-07-01,PEP,132.59,136.39,132.47,135.26,12846685
2025-07-02,PEP,135.25,137.0,134.88,136.48,9388667
2025-07-03,PEP,136.695,136.83,135.235,135.38,4941378
2025-07-07,PEP,135.53,135.72,133.675,134.45,7773744
2025-07-08,PEP,133.41,135.6718,133.28,135.04,7718265
2025-07-09,PEP,134.9,135.38,132.96,134.48,7762618
2025-07-10,PEP,134.43,136.6757,133.63,136.08,8870905
2025-07-11,PEP,134.835,135.39,133.81,135.26,7963646
2025-07-14,PEP,134.75,135.88,133.86,135.57,8480302
2025-07-15,PEP,135.43,135.51,133.75,133.81,8924751
2025-02-20,JPM,278.675,278.74,265.735,266.8,13846671
2025-02-21,JPM,268.32,269.1955,262.84,264.24,12835566
2025-02-24,JPM,265.49,267.0,258.61,261.34,10372751
2025-02-25,JPM,262.23,263.0,253.35,257.4,9608439
2025-02-26,JPM,257.16,260.9115,256.93,258.79,5943585
2025-02-27,JPM,260.18,263.64,257.86,259.05,8204447
2025-02-28,JPM,260.73,264.81,257.89,264.65,10467126
2025-03-03,JPM,264.0,266.32,257.82,260.62,9058307
2025-03-04,JPM,255.28,257.23,245.95,250.25,13465630
2025-03-05,JPM,251.25,253.05,247.83,251.53,7861424
2025-03-06,JPM,248.11,249.36,243.85,246.54,9983235
2025-03-07,JPM,245.23,246.72,239.42,242.28,20498734
2025-03-10,JPM,236.21,237.51,228.7,232.22,18730564
2025-03-11,JPM,231.745,233.32,226.69,229.14,18142995
2025-03-12,JPM,234.0,234.32,227.26,227.9,16054015
2025-03-13,JPM,229.3,229.5,224.23,225.19,16467851
2025-03-14,JPM,228.12,233.143,227.58,232.44,11962108
2025-03-17,JPM,231.18,235.6695,230.455,233.93,9586025
2025-03-18,JPM,234.32,236.17,233.52,234.97,10344866
2025-03-19,JPM,235.74,242.33,234.89,239.11,10120588
2025-03-20,JPM,236.56,241.76,236.2,239.01,8328513
2025-03-21,JPM,237.81,242.3,236.5,241.63,19326865
2025-03-24,JPM,245.48,248.69,244.41,248.06,9422650
2025-03-25,JPM,249.31,251.82,247.6247,251.13,9287694
2025-03-26,JPM,252.6,254.67,249.78,251.03,12785225
2025-03-27,JPM,249.525,250.64,247.18,248.12,8022517
2025-03-28,JPM,246.94,249.505,241.11,242.85,11978417
2025-03-31,JPM,239.41,245.86,237.3643,245.3,13602996
2025-04-01,JPM,242.62,245.69,240.8818,243.66,8054683
2025-04-02,JPM,241.6,247.245,241.46,245.82,7758750
2025-04-03,JPM,234.27,235.14,227.3,228.69,17188469
2025-04-04,JPM,215.305,217.7,208.93,210.28,27170689
2025-04-07,JPM,205.77,222.053,202.16,214.44,22914370
2025-04-08,JPM,223.52,227.8378,213.25,216.87,19485734
2025-04-09,JPM,212.5,237.48,211.0,234.34,24022350
2025-04-10,JPM,230.0,230.3499,220.1,227.11,18896440
2025-04-11,JPM,226.31,238.575,225.0,236.2,20284450
2025-04-14,JPM,237.1,239.78,233.6301,234.72,13017824
2025-04-15,JPM,236.1,238.65,232.82,233.13,10912883
2025-04-16,JPM,232.0,233.58,227.93,229.61,9322325
2025-04-17,JPM,230.8,234.34,230.55,231.96,9557946
2025-04-21,JPM,230.63,231.81,226.336,228.99,8716177
2025-04-22,JPM,231.98,235.99,231.37,235.59,10701399
2025-04-23,JPM,240.22,246.79,240.0,240.88,14126766
2025-04-24,JPM,239.74,245.4695,237.58,244.64,9055197
2025-04-25,JPM,244.65,245.62,241.75,243.55,8588564
2025-04-28,JPM,244.56,246.8437,240.84,243.22,7394297
2025-04-29,JPM,242.19,245.25,241.69,244.62,7216788
2025-04-30,JPM,241.21,245.22,238.43,244.62,12991699
2025-05-01,JPM,242.84,248.45,242.17,246.89,8689579
2025-05-02,JPM,251.26,253.6187,249.4629,252.51,7165044
2025-05-05,JPM,251.18,255.16,250.5901,252.56,5450744
2025-05-06,JPM,250.0,252.65,249.0,249.25,6369934
2025-05-07,JPM,249.85,252.45,248.83,249.39,8724267
2025-05-08,JPM,251.57,255.88,251.55,253.47,8320118
2025-05-09,JPM,254.5,255.51,252.34,253.08,5087639
2025-05-12,JPM,262.9,263.6,258.7,260.05,9603892
2025-05-13,JPM,261.03,263.67,260.39,263.01,8588961
2025-05-14,JPM,263.0,266.64,262.29,265.64,8643060
2025-05-15,JPM,266.97,269.52,264.76,267.49,9214641
2025-05-16,JPM,267.5,268.4593,264.71,267.56,8932912
2025-05-19,JPM,265.55,268.32,261.93,264.88,12145045
2025-05-20,JPM,262.52,266.66,262.3,265.68,8436337
2025-05-21,JPM,264.35,265.65,260.7263,261.04,7464045
2025-05-22,JPM,259.44,262.3,258.8687,260.67,6514113
2025-05-23,JPM,256.81,261.99,256.0001,260.71,6671841
2025-05-27,JPM,262.04,265.3,261.99,265.29,7506555
2025-05-28,JPM,266.24,266.72,262.9,263.49,5535408
2025-05-29,JPM,264.8,265.4099,262.53,264.37,5081992
2025-05-30,JPM,263.45,265.33,262.725,264.0,10977662
2025-06-02,JPM,263.02,265.03,261.9,264.66,6011165
2025-06-03,JPM,263.73,266.58,262.88,266.27,6998383
2025-06-04,JPM,265.92,267.12,264.18,264.22,5915710
2025-06-05,JPM,264.74,264.74,260.31,261.95,8179258
2025-06-06,JPM,264.33,266.65,264.26,265.73,7738134
2025-06-09,JPM,266.0,267.9,263.35,266.74,8285364
